specs,replno,qpcrrundate,DLsamplno,koerselno,spec.repl.rund.DLno.koerselno,NPC.CtdRn,NTC.CtdRn,unkn1.CtdRn,unkn2.CtdRn,unkn3.CtdRn,unkn4.CtdRn,latspc,abbr.nm,rg.wtsmplloc,dec_lat_region,dec_lon_region,DNAconcinwtsmpl_ng_uL,elute_vol_uL,ddH2O_add_per_elute,tot_vol_elute,dec_lat,dec_lon,gymnasiumnm1,eval04,n,eval05,dec_lat.j,pchsymb,pchcol
LoevFroe, 5,20181205,DL2018078,koersel1,LoevFroe.5.20181205.DL2018078.koersel1,28.00, 0.00, 0.00, 0.00,0,0,Hyla_arborea,Hyl.arb,Sjaelland,55.62879,12.051621,102.000,NA,NA,NA,55.99886,12.564849,HelsingoerGym,truezerodetect,0,truezerodetect,55.9788083634, 0,#00AB00
LoevFroe,29,20181205,DL2018078,koersel2,LoevFroe.29.20181205.DL2018078.koersel2,27.35, 0.00, 0.00, 0.00,0,0,Hyla_arborea,Hyl.arb,Sjaelland,55.62879,12.051621,102.000,NA,NA,NA,55.99886,12.564849,HelsingoerGym,truezerodetect,0,truezerodetect,55.9841992735, 0,#00AB00
LoevFroe, 5,20181206,DL2018067,koersel1,LoevFroe.5.20181206.DL2018067.koersel1,28.80, 0.00, 0.00, 0.00,0,0,Hyla_arborea,Hyl.arb,Sjaelland,55.62879,12.051621,172.000,NA,NA,NA,55.89702,12.476593,RysensteenGym,truezerodetect,0,truezerodetect,55.9595367885, 0,#00AB00
LoevFroe,29,20181206,DL2018067,koersel2,LoevFroe.29.20181206.DL2018067.koersel2,27.95, 0.00, 0.00, 0.00,0,0,Hyla_arborea,Hyl.arb,Sjaelland,55.62879,12.051621,172.000,NA,NA,NA,55.89702,12.476593,RysensteenGym,truezerodetect,0,truezerodetect,55.8503913260, 0,#00AB00
LoevFroe, 5,20181213,DL2018013,koersel1,LoevFroe.5.20181213.DL2018013.koersel1,27.94, 0.00, 0.00, 0.00,0,0,Hyla_arborea,Hyl.arb,Sjaelland,55.62879,12.051621,458.000,200,NA,NA,55.62879,12.051621,OerstadGym,truezerodetect,0,truezerodetect,55.5844680927, 0,#00AB00
LoevFroe,29,20181213,DL2018013,koersel2,LoevFroe.29.20181213.DL2018013.koersel2,28.04, 0.00, 0.00, 0.00,0,0,Hyla_arborea,Hyl.arb,Sjaelland,55.62879,12.051621,458.000,200,NA,NA,55.62879,12.051621,OerstadGym,truezerodetect,0,truezerodetect,55.5960526870, 0,#00AB00
LoevFroe, 5,20181218,DL2018106,koersel1,LoevFroe.5.20181218.DL2018106.koersel1,28.45, 0.00, 0.00, 0.00,0,0,Hyla_arborea,Hyl.arb,Fyn,55.25778,10.054537, 73.000,NA,NA,NA,54.92390,10.265800,ZahlesGym,truezerodetect,0,truezerodetect,54.8848061846, 0,#00AB00
LoevFroe,29,20181218,DL2018106,koersel2,LoevFroe.29.20181218.DL2018106.koersel2, 0.00, 0.00, 0.00, 0.00,0,0,Hyla_arborea,Hyl.arb,Fyn,55.25778,10.054537, 73.000,NA,NA,NA,54.92390,10.265800,ZahlesGym,nonapprovK,0,nonapprovK,54.9568151899, 0,#00AB00
LoevFroe, 5,20190109,DL2018073,koersel1,LoevFroe.5.20190109.DL2018073.koersel1,28.66, 0.00, 0.00, 0.00,0,0,Hyla_arborea,Hyl.arb,Oe_Jylland,56.02339, 9.946757,748.000,NA,NA,NA,55.21091,11.769689,VUCNordsj,truezerodetect,0,truezerodetect,55.1946939818, 0,#00AB00
LoevFroe,29,20190109,DL2018073,koersel2,LoevFroe.29.20190109.DL2018073.koersel2,27.90, 0.00, 0.00, 0.00,0,0,Hyla_arborea,Hyl.arb,Oe_Jylland,56.02339, 9.946757,748.000,NA,NA,NA,55.21091,11.769689,VUCNordsj,truezerodetect,0,truezerodetect,55.1762287128, 0,#00AB00
LoevFroe, 5,20190110,DL2018102,koersel1,LoevFroe.5.20190110.DL2018102.koersel1,30.24, 0.00, 0.00, 0.00,0,0,Hyla_arborea,Hyl.arb,Fyn,55.25778,10.054537,458.000,NA,NA,NA,54.92260,10.268100,KalundborgGymOgHF,truezerodetect,0,truezerodetect,54.8575437344, 0,#00AB00
LoevFroe,29,20190110,DL2018102,koersel2,LoevFroe.29.20190110.DL2018102.koersel2, 0.00, 0.00, 0.00, 0.00,0,0,Hyla_arborea,Hyl.arb,Fyn,55.25778,10.054537,458.000,NA,NA,NA,54.92260,10.268100,KalundborgGymOgHF,nonapprovK,0,nonapprovK,54.8432363956, 0,#00AB00
LoevFroe, 5,20190115,DL2018031,koersel1,LoevFroe.5.20190115.DL2018031.koersel1, 0.00, 0.00, 0.00,34.56,0,0,Hyla_arborea,Hyl.arb,Moen_Loll_Falst,54.77456,11.876954,179.000,NA,NA,NA,54.77459,11.878958,RysensteenGym,nonapprovK,1,nonapprovK,54.7480138022, 0,#00AB00
LoevFroe,29,20190115,DL2018031,koersel2,LoevFroe.29.20190115.DL2018031.koersel2,34.26, 0.00, 0.00, 0.00,0,0,Hyla_arborea,Hyl.arb,Moen_Loll_Falst,54.77456,11.876954,179.000,NA,NA,NA,54.77459,11.878958,RysensteenGym,truezerodetect,0,truezerodetect,54.8475371518, 0,#00AB00
LoevFroe, 5,20190116,DL2018086,koersel1,LoevFroe.5.20190116.DL2018086.koersel1,30.97, 0.00, 0.00, 0.00,0,0,Hyla_arborea,Hyl.arb,N_Jylland,57.59754, 9.977200,628.000,NA,NA,NA,57.45000, 9.986380,NielsSteensenGym,truezerodetect,0,truezerodetect,57.4249340993, 0,#00AB00
LoevFroe,29,20190116,DL2018086,koersel2,LoevFroe.29.20190116.DL2018086.koersel2, 0.00, 0.00, 0.00, 0.00,0,0,Hyla_arborea,Hyl.arb,N_Jylland,57.59754, 9.977200,628.000,NA,NA,NA,57.45000, 9.986380,NielsSteensenGym,nonapprovK,0,nonapprovK,57.5258611787, 0,#00AB00
LoevFroe, 5,20190117,DL2018108,koersel1,LoevFroe.5.20190117.DL2018108.koersel1, 0.00, 0.00, 0.00, 0.00,0,0,Hyla_arborea,Hyl.arb,Sjaelland,55.62879,12.051621,238.000,NA,NA,NA,55.83278,12.089444,NZahlesGym,nonapprovK,0,nonapprovK,55.8366377752, 0,#00AB00
LoevFroe,29,20190117,DL2018108,koersel2,LoevFroe.29.20190117.DL2018108.koersel2,29.24, 0.00, 0.00, 0.00,0,0,Hyla_arborea,Hyl.arb,Sjaelland,55.62879,12.051621,238.000,NA,NA,NA,55.83278,12.089444,NZahlesGym,truezerodetect,0,truezerodetect,55.7540864192, 0,#00AB00
LoevFroe, 5,20190122,DL2018048,koersel1,LoevFroe.5.20190122.DL2018048.koersel1,27.49, 0.00, 0.00, 0.00,0,0,Hyla_arborea,Hyl.arb,Sjaelland,55.62879,12.051621,  4.340,200,NA,NA,55.74000,12.380000,BorupgaardGym,truezerodetect,0,truezerodetect,55.7807171122, 0,#00AB00
LoevFroe,29,20190122,DL2018048,koersel2,LoevFroe.29.20190122.DL2018048.koersel2,33.51, 0.00, 0.00, 0.00,0,0,Hyla_arborea,Hyl.arb,Sjaelland,55.62879,12.051621,  4.340,200,NA,NA,55.74000,12.380000,BorupgaardGym,truezerodetect,0,truezerodetect,55.6734705767, 0,#00AB00
LoevFroe, 5,20190123,DL2018110,koersel1,LoevFroe.5.20190123.DL2018110.koersel1,30.18, 0.00, 0.00, 0.00,0,0,Hyla_arborea,Hyl.arb,Midt_Jylland,55.75814, 8.885876,750.000,NA,NA,NA,55.71026, 9.507090,HorsensGym,truezerodetect,0,truezerodetect,55.7816427845, 0,#00AB00
LoevFroe,29,20190123,DL2018110,koersel2,LoevFroe.29.20190123.DL2018110.koersel2,24.72, 0.00, 0.00, 0.00,0,0,Hyla_arborea,Hyl.arb,Midt_Jylland,55.75814, 8.885876,750.000,NA,NA,NA,55.71026, 9.507090,HorsensGym,truezerodetect,0,truezerodetect,55.6692596000, 0,#00AB00
LoevFroe, 5,20190124,DL2018122,koersel1,LoevFroe.5.20190124.DL2018122.koersel1,29.36, 0.00, 0.00, 0.00,0,0,Hyla_arborea,Hyl.arb,Oe_Jylland,56.02339, 9.946757,846.000,NA,NA,NA,55.55417,11.538370,HimmelevGym,truezerodetect,0,truezerodetect,55.6012611902, 0,#00AB00
LoevFroe, 5,20190129,DL2018112,koersel1,LoevFroe.5.20190129.DL2018112.koersel1, 0.00, 0.00, 0.00, 0.00,0,0,Hyla_arborea,Hyl.arb,Sjaelland,55.62879,12.051621,750.000,NA,NA,NA,55.94860,12.280072,VUCNordsjaelland,nonapprovK,0,nonapprovK,55.9952719538, 0,#00AB00
LoevFroe,29,20190129,DL2018112,koersel2,LoevFroe.29.20190129.DL2018112.koersel2, 0.00, 0.00, 0.00, 0.00,0,0,Hyla_arborea,Hyl.arb,Sjaelland,55.62879,12.051621,750.000,NA,NA,NA,55.94860,12.280072,VUCNordsjaelland,nonapprovK,0,nonapprovK,55.8842535742, 0,#00AB00
LoevFroe, 5,20190130,DL2018036,koersel1,LoevFroe.5.20190130.DL2018036.koersel1,32.20, 0.00, 0.00, 0.00,0,0,Hyla_arborea,Hyl.arb,Sjaelland,55.62879,12.051621,640.000,NA,NA,NA,55.73882,12.574407,GlHellerupGym,truezerodetect,0,truezerodetect,55.7743791330, 0,#00AB00
LoevFroe,29,20190130,DL2018036,koersel2,LoevFroe.29.20190130.DL2018036.koersel2,28.65, 0.00, 0.00, 0.00,0,0,Hyla_arborea,Hyl.arb,Sjaelland,55.62879,12.051621,640.000,NA,NA,NA,55.73882,12.574407,GlHellerupGym,truezerodetect,0,truezerodetect,55.8089214801, 0,#00AB00
LoevFroe, 5,20190131,DL2018023,koersel1,LoevFroe.5.20190131.DL2018023.koersel1,38.37, 0.00, 0.00, 0.00,0,0,Hyla_arborea,Hyl.arb,N_Jylland,57.59754, 9.977200,105.000,NA,NA,NA,57.13772, 9.852886,NoerresundbyGym,truezerodetect,0,truezerodetect,57.0654288516, 0,#00AB00
LoevFroe, 5,20190205,DL2018035,koersel1,LoevFroe.5.20190205.DL2018035.koersel1,32.30, 0.00, 0.00, 0.00,0,0,Hyla_arborea,Hyl.arb,Sjaelland,55.62879,12.051621,890.000,NA,NA,NA,55.99423,12.522894,HimmelevGym,truezerodetect,0,truezerodetect,56.0411203475, 0,#00AB00
LoevFroe,29,20190205,DL2018035,koersel2,LoevFroe.29.20190205.DL2018035.koersel2,26.72, 0.00, 0.00, 0.00,0,0,Hyla_arborea,Hyl.arb,Sjaelland,55.62879,12.051621,890.000,NA,NA,NA,55.99423,12.522894,HimmelevGym,truezerodetect,0,truezerodetect,55.9672581088, 0,#00AB00
LoevFroe, 5,20190206,DL2018080,koersel1,LoevFroe.5.20190206.DL2018080.koersel1,25.08, 0.00, 0.00, 0.00,0,0,Hyla_arborea,Hyl.arb,V_Jylland,55.90500, 8.536297,109.000,NA,NA,NA,56.15000, 8.970000,MunkensdamGym,truezerodetect,0,truezerodetect,56.1541603257, 0,#00AB00
LoevFroe,29,20190206,DL2018080,koersel2,LoevFroe.29.20190206.DL2018080.koersel2,27.59, 0.00, 0.00, 0.00,0,0,Hyla_arborea,Hyl.arb,V_Jylland,55.90500, 8.536297,109.000,NA,NA,NA,56.15000, 8.970000,MunkensdamGym,truezerodetect,0,truezerodetect,56.2050871242, 0,#00AB00
LoevFroe, 5,20190207,DL2018062,koersel1,LoevFroe.5.20190207.DL2018062.koersel1, 0.00, 0.00, 0.00, 0.00,0,0,Hyla_arborea,Hyl.arb,Midt_Jylland,55.75814, 8.885876,118.000,NA,NA,NA,56.02339, 9.946757,SkanderborgGym,nonapprovK,0,nonapprovK,56.0897323733, 0,#00AB00
LoevFroe,29,20190207,DL2018062,koersel2,LoevFroe.29.20190207.DL2018062.koersel2,24.89, 0.00, 0.00, 0.00,0,0,Hyla_arborea,Hyl.arb,Midt_Jylland,55.75814, 8.885876,118.000,NA,NA,NA,56.02339, 9.946757,SkanderborgGym,truezerodetect,0,truezerodetect,56.0344942189, 0,#00AB00
LoevFroe, 5,20190409,DL2018098,koersel1,LoevFroe.5.20190409.DL2018098.koersel1,29.59, 0.00, 0.00, 0.00,0,0,Hyla_arborea,Hyl.arb,Sjaelland,55.62879,12.051621,294.000,NA,NA,NA,55.82554,12.354039,OeregaardGym,truezerodetect,0,truezerodetect,55.8588385740, 0,#00AB00
LoevFroe,29,20190409,DL2018098,koersel2,LoevFroe.29.20190409.DL2018098.koersel2,27.70, 0.00, 0.00, 0.00,0,0,Hyla_arborea,Hyl.arb,Sjaelland,55.62879,12.051621,294.000,NA,NA,NA,55.82554,12.354039,OeregaardGym,truezerodetect,0,truezerodetect,55.8465246791, 0,#00AB00
LoevFroe, 5,20190410,DL2018092,koersel1,LoevFroe.5.20190410.DL2018092.koersel1,34.62, 0.00, 0.00, 0.00,0,0,Hyla_arborea,Hyl.arb,V_Jylland,55.90500, 8.536297,328.000,NA,NA,NA,55.03088, 8.833501,VUCAarhus,truezerodetect,0,truezerodetect,55.0209867230, 0,#00AB00
LoevFroe,29,20190410,DL2018092,koersel2,LoevFroe.29.20190410.DL2018092.koersel2,26.95, 0.00, 0.00, 0.00,0,0,Hyla_arborea,Hyl.arb,V_Jylland,55.90500, 8.536297,328.000,NA,NA,NA,55.03088, 8.833501,VUCAarhus,truezerodetect,0,truezerodetect,55.0857136944, 0,#00AB00
LoevFroe, 5,20190411,DL2018118,koersel1,LoevFroe.5.20190411.DL2018118.koersel1,30.04, 0.00, 0.00, 0.00,0,0,Hyla_arborea,Hyl.arb,Oe_Jylland,56.02339, 9.946757,652.000,NA,NA,NA,55.00989,11.966330,HjoerringGymOgHF,truezerodetect,0,truezerodetect,54.9743657383, 0,#00AB00
LoevFroe,29,20190411,DL2018118,koersel2,LoevFroe.29.20190411.DL2018118.koersel2,26.72, 0.00, 0.00, 0.00,0,0,Hyla_arborea,Hyl.arb,Oe_Jylland,56.02339, 9.946757,652.000,NA,NA,NA,55.00989,11.966330,HjoerringGymOgHF,truezerodetect,0,truezerodetect,55.0830854145, 0,#00AB00
LoevFroe, 5,20190430,DL2018069,koersel1,LoevFroe.5.20190430.DL2018069.koersel1, 0.00, 0.00, 0.00, 0.00,0,0,Hyla_arborea,Hyl.arb,V_Jylland,55.90500, 8.536297,914.000,NA,NA,NA,55.75833, 8.901389,EUCSjaelland,nonapprovK,0,nonapprovK,55.8088057267, 0,#00AB00
LoevFroe,29,20190430,DL2018069,koersel2,LoevFroe.29.20190430.DL2018069.koersel2,28.61, 0.00, 0.00, 0.00,0,0,Hyla_arborea,Hyl.arb,V_Jylland,55.90500, 8.536297,914.000,NA,NA,NA,55.75833, 8.901389,EUCSjaelland,truezerodetect,0,truezerodetect,55.7477643542, 0,#00AB00
LoevFroe, 5,20190611,DL2018094,koersel1,LoevFroe.5.20190611.DL2018094.koersel1, 0.00, 0.00, 0.00, 0.00,0,0,Hyla_arborea,Hyl.arb,V_Jylland,55.90500, 8.536297,418.000,NA,NA,NA,55.52909, 8.779618,FrederiksborgGym,nonapprovK,0,nonapprovK,55.4504736169, 0,#00AB00
LoevFroe,29,20190611,DL2018094,koersel2,LoevFroe.29.20190611.DL2018094.koersel2, 0.00, 0.00, 0.00, 0.00,0,0,Hyla_arborea,Hyl.arb,V_Jylland,55.90500, 8.536297,418.000,NA,NA,NA,55.52909, 8.779618,FrederiksborgGym,nonapprovK,0,nonapprovK,55.6063233492, 0,#00AB00
LoevFroe, 5,20190612,DL2018128,koersel1,LoevFroe.5.20190612.DL2018128.koersel1,30.03, 0.00, 0.00, 0.00,0,0,Hyla_arborea,Hyl.arb,Oe_Jylland,56.02339, 9.946757,146.000,NA,NA,NA,55.38039,11.568102,FrederiksborgGym,truezerodetect,0,truezerodetect,55.3704442795, 0,#00AB00
LoevFroe,29,20190612,DL2018128,koersel2,LoevFroe.29.20190612.DL2018128.koersel2,27.49, 0.00, 0.00, 0.00,0,0,Hyla_arborea,Hyl.arb,Oe_Jylland,56.02339, 9.946757,146.000,NA,NA,NA,55.38039,11.568102,FrederiksborgGym,truezerodetect,0,truezerodetect,55.3255345504, 0,#00AB00
LoevFroe,29,20190711,DL2019073,koersel2,LoevFroe.29.20190711.DL2019073.koersel2,33.52, 0.00, 0.00, 0.00,0,0,Hyla_arborea,Hyl.arb,NA,NA,NA,NA,NA,NA,NA, 0.00000, 0.000000,KoebenhavnsUniversitet,truezerodetect,0,truezerodetect,-0.0598166822, 0,#00AB00
LoevFroe, 5,20190820,DL2019057,koersel1,LoevFroe.5.20190820.DL2019057.koersel1,31.67, 0.00, 0.00, 0.00,0,0,Hyla_arborea,Hyl.arb,Sjaelland,55.62879,12.051621,NA,NA,NA,NA,55.98119,12.284727,FrederiksborgGym,truezerodetect,0,truezerodetect,55.9107012205, 0,#00AB00
LoevFroe, 5,20190827,DL2019013,koersel1,LoevFroe.5.20190827.DL2019013.koersel1,37.54, 0.00, 0.00, 0.00,0,0,Hyla_arborea,Hyl.arb,N_Jylland,57.59754, 9.977200, 15.500,NA,NA,NA,56.41465,10.856494,DetFrieGym,truezerodetect,0,truezerodetect,56.3373543971, 0,#00AB00
LoevFroe, 5,20190828,DL2019015,koersel1,LoevFroe.5.20190828.DL2019015.koersel1,32.49, 0.00, 0.00, 0.00,0,0,Hyla_arborea,Hyl.arb,Bornholm,55.32029,15.187970,  0.570,NA,NA,NA,55.10200,14.729692,DetFrieGymChristianshavnsGym,truezerodetect,0,truezerodetect,55.0634341213, 0,#00AB00
LoevFroe, 5,20190829,DL2019017,koersel1,LoevFroe.5.20190829.DL2019017.koersel1,31.11, 0.00, 0.00, 0.00,0,0,Hyla_arborea,Hyl.arb,N_Jylland,57.59754, 9.977200, 10.500,NA,NA,NA,56.79541, 9.527786,BorupgaardGym,truezerodetect,0,truezerodetect,56.8096448743, 0,#00AB00
LoevFroe,29,20190829,DL2019005,koersel2,LoevFroe.29.20190829.DL2019005.koersel2, 0.00, 0.00, 0.00, 0.00,0,0,Hyla_arborea,Hyl.arb,V_Jylland,55.90500, 8.536297,  4.880,NA,NA,NA,56.54158, 8.302653,HelsingoerGym,nonapprovK,0,nonapprovK,56.4946528777, 0,#00AB00
LoevFroe, 5,20190903,DL2019029,koersel1,LoevFroe.5.20190903.DL2019029.koersel1,29.19, 0.00, 0.00, 0.00,0,0,Hyla_arborea,Hyl.arb,Sjaelland,55.62879,12.051621,NA,NA,NA,NA,55.92355,12.314189,HTXHilleroed,truezerodetect,0,truezerodetect,55.9153266314, 0,#00AB00
LoevFroe,29,20190903,DL2019029,koersel1,LoevFroe.29.20190903.DL2019029.koersel1,34.76, 0.00, 0.00, 0.00,0,0,Hyla_arborea,Hyl.arb,Sjaelland,55.62879,12.051621,NA,NA,NA,NA,55.92355,12.314189,HTXHilleroed,truezerodetect,0,truezerodetect,55.8965283907, 0,#00AB00
LoevFroe, 5,20190910,DL2019037,koersel1,LoevFroe.5.20190910.DL2019037.koersel1,30.95, 0.00, 0.00, 0.00,0,0,Hyla_arborea,Hyl.arb,N_Jylland,57.59754, 9.977200,NA,NA,NA,NA,57.16855,10.272052,SolroedGym,truezerodetect,0,truezerodetect,57.0912216130, 0,#00AB00
LoevFroe, 5,20190911,DL2019039,koersel1,LoevFroe.5.20190911.DL2019039.koersel1, 0.00, 0.00, 0.00, 0.00,0,0,Hyla_arborea,Hyl.arb,N_Jylland,57.59754, 9.977200,NA,NA,NA,NA,57.16786,10.269853,ChristianshavnsGym,nonapprovK,0,nonapprovK,57.1522573520, 0,#00AB00
LoevFroe,29,20190911,DL2019039,koersel2,LoevFroe.29.20190911.DL2019039.koersel2, 0.00, 0.00, 0.00, 0.00,0,0,Hyla_arborea,Hyl.arb,N_Jylland,57.59754, 9.977200,NA,NA,NA,NA,57.16786,10.269853,ChristianshavnsGym,nonapprovK,0,nonapprovK,57.1500616904, 0,#00AB00
LoevFroe, 5,20190912,DL2019042,koersel1,LoevFroe.5.20190912.DL2019042.koersel1, 0.00, 0.00, 0.00, 0.00,0,0,Hyla_arborea,Hyl.arb,N_Jylland,57.59754, 9.977200,NA,NA,NA,NA,57.16032,10.273259,NoerreGym,nonapprovK,0,nonapprovK,57.0927178803, 0,#00AB00
LoevFroe,29,20190912,DL2019042,koersel2,LoevFroe.29.20190912.DL2019042.koersel2,36.42, 0.00, 0.00, 0.00,0,0,Hyla_arborea,Hyl.arb,N_Jylland,57.59754, 9.977200,NA,NA,NA,NA,57.16032,10.273259,NoerreGym,truezerodetect,0,truezerodetect,57.1866587959, 0,#00AB00
LoevFroe, 5,20190917,DL2019044,koersel1,LoevFroe.5.20190917.DL2019044.koersel1,36.94, 0.00, 0.00, 0.00,0,0,Hyla_arborea,Hyl.arb,N_Jylland,57.59754, 9.977200,NA,NA,NA,NA,57.16053,10.273592,OrdrupGym,truezerodetect,0,truezerodetect,57.1208190988, 0,#00AB00
LoevFroe,29,20190917,DL2019044,koersel2,LoevFroe.29.20190917.DL2019044.koersel2,36.34, 0.00, 0.00, 0.00,0,0,Hyla_arborea,Hyl.arb,N_Jylland,57.59754, 9.977200,NA,NA,NA,NA,57.16053,10.273592,OrdrupGym,truezerodetect,0,truezerodetect,57.1992898596, 0,#00AB00
LoevFroe,29,20190918,DL2019048,koersel2,LoevFroe.29.20190918.DL2019048.koersel2,28.58, 0.00, 0.00, 0.00,0,0,Hyla_arborea,Hyl.arb,Fyn,55.25778,10.054537,NA,NA,NA,NA,55.40700,10.429000,HimmelevGym,truezerodetect,0,truezerodetect,55.4870493252, 0,#00AB00
LoevFroe, 5,20190919,DL2019048,koersel1,LoevFroe.5.20190919.DL2019048.koersel1, 0.00, 0.00, 0.00, 0.00,0,0,Hyla_arborea,Hyl.arb,Fyn,55.25778,10.054537,NA,NA,NA,NA,55.40700,10.429000,HimmelevGym,nonapprovK,0,nonapprovK,55.4257079070, 0,#00AB00
LoevFroe, 5,20190919,DL2019065,koersel1,LoevFroe.5.20190919.DL2019065.koersel1,30.62, 0.00, 0.00, 0.00,0,0,Hyla_arborea,Hyl.arb,Sjaelland,55.62879,12.051621,NA,NA,NA,NA,55.70511,12.474679,NoerreGym,truezerodetect,0,truezerodetect,55.7435975449, 0,#00AB00
LoevFroe,29,20190919,DL2019065,koersel2,LoevFroe.29.20190919.DL2019065.koersel2,27.80, 0.00, 0.00, 0.00,0,0,Hyla_arborea,Hyl.arb,Sjaelland,55.62879,12.051621,NA,NA,NA,NA,55.70511,12.474679,NoerreGym,truezerodetect,0,truezerodetect,55.7477680695, 0,#00AB00
LoevFroe, 5,20190924,DL2019050,koersel1,LoevFroe.5.20190924.DL2019050.koersel1,27.12, 0.00, 0.00, 0.00,0,0,Hyla_arborea,Hyl.arb,N_Jylland,57.59754, 9.977200,NA,NA,NA,NA,56.88134, 9.449431,AlleroedGym,truezerodetect,0,truezerodetect,56.8660646327, 0,#00AB00
LoevFroe,29,20190924,DL2019050,koersel2,LoevFroe.29.20190924.DL2019050.koersel2,31.26, 0.00, 0.00, 0.00,0,0,Hyla_arborea,Hyl.arb,N_Jylland,57.59754, 9.977200,NA,NA,NA,NA,56.88134, 9.449431,AlleroedGym,truezerodetect,0,truezerodetect,56.8936743706, 0,#00AB00
LoevFroe, 5,20190925,DL2019052,koersel1,LoevFroe.5.20190925.DL2019052.koersel1, 0.00,30.83, 0.00, 0.00,0,0,Hyla_arborea,Hyl.arb,V_Jylland,55.90500, 8.536297,NA,NA,NA,NA,56.15156, 8.973381,AlleroedGym,nonapprovK,0,nonapprovK,56.2297804384, 0,#00AB00
LoevFroe,29,20190925,DL2019052,koersel2,LoevFroe.29.20190925.DL2019052.koersel2,26.24, 0.00, 0.00, 0.00,0,0,Hyla_arborea,Hyl.arb,V_Jylland,55.90500, 8.536297,NA,NA,NA,NA,56.15156, 8.973381,AlleroedGym,truezerodetect,0,truezerodetect,56.1747260780, 0,#00AB00
LoevFroe, 5,20191002,DL2019009,koersel1,LoevFroe.5.20191002.DL2019009.koersel1,30.75, 0.00, 0.00, 0.00,0,0,Hyla_arborea,Hyl.arb,N_Jylland,57.59754, 9.977200,  9.380,NA,NA,NA,57.53746, 9.899299,MidtsjaellandsGym,truezerodetect,0,truezerodetect,57.5937832710, 0,#00AB00
LoevFroe,29,20191002,DL2019009,koersel2,LoevFroe.29.20191002.DL2019009.koersel2,30.15, 0.00, 0.00, 0.00,0,0,Hyla_arborea,Hyl.arb,N_Jylland,57.59754, 9.977200,  9.380,NA,NA,NA,57.53746, 9.899299,MidtsjaellandsGym,truezerodetect,0,truezerodetect,57.5301649150, 0,#00AB00
LoevFroe, 5,20191003,DL2019011,koersel1,LoevFroe.5.20191003.DL2019011.koersel1, 0.00, 0.00, 0.00, 0.00,0,0,Hyla_arborea,Hyl.arb,V_Jylland,55.90500, 8.536297, 14.500,NA,NA,NA,56.53997, 8.303745,HilleroedHTX,nonapprovK,0,nonapprovK,56.6001047204, 0,#00AB00
LoevFroe,29,20191003,DL2019011,koersel2,LoevFroe.29.20191003.DL2019011.koersel2,30.13, 0.00, 0.00, 0.00,0,0,Hyla_arborea,Hyl.arb,V_Jylland,55.90500, 8.536297, 14.500,NA,NA,NA,56.53997, 8.303745,HilleroedHTX,truezerodetect,0,truezerodetect,56.4834039632, 0,#00AB00
LoevFroe, 5,20191008,DL2019067,koersel1,LoevFroe.5.20191008.DL2019067.koersel1, 0.00, 0.00, 0.00,32.23,0,0,Hyla_arborea,Hyl.arb,N_Jylland,57.59754, 9.977200,NA,NA,NA,NA,57.41674,10.479156,FrederikshavnGym,nonapprovK,1,nonapprovK,57.4160559553, 0,#00AB00
LoevFroe,29,20191008,DL2019067,koersel2,LoevFroe.29.20191008.DL2019067.koersel2,31.44, 0.00, 0.00, 0.00,0,0,Hyla_arborea,Hyl.arb,N_Jylland,57.59754, 9.977200,NA,NA,NA,NA,57.41674,10.479156,FrederikshavnGym,truezerodetect,0,truezerodetect,57.4328527993, 0,#00AB00
LoevFroe, 5,20191009,DL2019046,koersel1,LoevFroe.5.20191009.DL2019046.koersel1, 0.00, 0.00, 0.00, 0.00,0,0,Hyla_arborea,Hyl.arb,Fyn,55.25778,10.054537,NA,NA,NA,NA,55.40704,10.429668,MidtfynsGym,nonapprovK,0,nonapprovK,55.4140114819, 0,#00AB00
LoevFroe,29,20191009,DL2019046,koersel2,LoevFroe.29.20191009.DL2019046.koersel2,31.45, 0.00, 0.00, 0.00,0,0,Hyla_arborea,Hyl.arb,Fyn,55.25778,10.054537,NA,NA,NA,NA,55.40704,10.429668,MidtfynsGym,truezerodetect,0,truezerodetect,55.4590554722, 0,#00AB00
LoevFroe, 5,20191022,DL2019063,koersel1,LoevFroe.5.20191022.DL2019063.koersel1, 0.00, 0.00, 0.00, 0.00,0,0,Hyla_arborea,Hyl.arb,N_Jylland,57.59754, 9.977200,NA,NA,NA,NA,56.78780, 9.264337,HilleroedHTX,nonapprovK,0,nonapprovK,56.8468862889, 0,#00AB00
LoevFroe,29,20191022,DL2019063,koersel2,LoevFroe.29.20191022.DL2019063.koersel2, 0.00, 0.00, 0.00, 0.00,0,0,Hyla_arborea,Hyl.arb,N_Jylland,57.59754, 9.977200,NA,NA,NA,NA,56.78780, 9.264337,HilleroedHTX,nonapprovK,0,nonapprovK,56.8667488912, 0,#00AB00
LoevFroe, 5,20191023,DL2019005,koersel1,LoevFroe.5.20191023.DL2019005.koersel1,29.09, 0.00, 0.00, 0.00,0,0,Hyla_arborea,Hyl.arb,V_Jylland,55.90500, 8.536297,  4.880,NA,NA,NA,56.54158, 8.302653,HelsingoerGym,truezerodetect,0,truezerodetect,56.4904932022, 0,#00AB00
