specs,replno,qpcrrundate,DLsamplno,koerselno,spec.repl.rund.DLno.koerselno,NPC.CtdRn,NTC.CtdRn,unkn1.CtdRn,unkn2.CtdRn,unkn3.CtdRn,unkn4.CtdRn,latspc,abbr.nm,rg.wtsmplloc,dec_lat_region,dec_lon_region,DNAconcinwtsmpl_ng_uL,elute_vol_uL,ddH2O_add_per_elute,tot_vol_elute,dec_lat,dec_lon,gymnasiumnm1,eval04,n,eval05,dec_lat.j,pchsymb,pchcol
EuropaeiskAal, 4,20171013,DL2017022,koersel1,EuropaeiskAal.4.20171013.DL2017022.koersel1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,Anguilla_anguilla,Ang.ang,Sjaelland,55.62879,12.051621, 39.000,125,NA,NA,55.74776,12.534656,GentofteHF,nonapprovK,0,nonapprovK,55.723597895, 0,#110396
EuropaeiskAal, 5,20171013,DL2017022,koersel1,EuropaeiskAal.5.20171013.DL2017022.koersel1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,Anguilla_anguilla,Ang.ang,Sjaelland,55.62879,12.051621, 39.000,125,NA,NA,55.74776,12.534656,GentofteHF,nonapprovK,0,nonapprovK,55.705133313, 0,#110396
EuropaeiskAal, 4,20171016,DL2017010,koerselno1,EuropaeiskAal.4.20171016.DL2017010.koerselno1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,Anguilla_anguilla,Ang.ang,V_Jylland,55.90500, 8.536297,574.000,125,NA,NA,55.75791, 8.902032,Projekt,nonapprovK,0,nonapprovK,55.710936569, 0,#110396
EuropaeiskAal, 5,20171016,DL2017010,koerselno1,EuropaeiskAal.5.20171016.DL2017010.koerselno1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,Anguilla_anguilla,Ang.ang,V_Jylland,55.90500, 8.536297,574.000,125,NA,NA,55.75791, 8.902032,Projekt,nonapprovK,0,nonapprovK,55.723906931, 0,#110396
EuropaeiskAal, 3,20171110,DL2017035,koerselno1,EuropaeiskAal.3.20171110.DL2017035.koerselno1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,Anguilla_anguilla,Ang.ang,Sjaelland,55.62879,12.051621,196.000,125,NA,NA,55.92478,12.313907,FrederiksborgGym,nonapprovK,0,nonapprovK,55.892432535, 0,#110396
EuropaeiskAal, 3,20180220,DL2017084,koerselno1,EuropaeiskAal.3.20180220.DL2017084.koerselno1,36.52, 0.00,30.18, 0.00, 0.00, 0.00,Anguilla_anguilla,Ang.ang,Sjaelland,55.62879,12.051621,328.000,200,1000,1200,55.72325,12.605495,AkademiskStudenterkursus,truezerodetect,1,repl1p,55.786843479, 0,#110396
EuropaeiskAal, 4,20180220,DL2017084,koerselno1,EuropaeiskAal.4.20180220.DL2017084.koerselno1, 0.00,38.65,32.18, 0.00, 0.00, 0.00,Anguilla_anguilla,Ang.ang,Sjaelland,55.62879,12.051621,328.000,200,1000,1200,55.72325,12.605495,AkademiskStudenterkursus,nonapprovK,1,nonapprovK,55.765695958, 0,#110396
EuropaeiskAal, 3,20180222,DL2017080,koersel1,EuropaeiskAal.3.20180222.DL2017080.koersel1,31.27, 0.00,40.24, 0.00, 0.00, 0.00,Anguilla_anguilla,Ang.ang,Sjaelland,55.62879,12.051621,145.000,200,NA,NA,55.69154,12.599342,GlHellerupGym,truezerodetect,1,repl1p,55.627551146, 0,#110396
EuropaeiskAal, 4,20180222,DL2017080,koersel1,EuropaeiskAal.4.20180222.DL2017080.koersel1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,Anguilla_anguilla,Ang.ang,Sjaelland,55.62879,12.051621,145.000,200,NA,NA,55.69154,12.599342,GlHellerupGym,nonapprovK,0,nonapprovK,55.733340999, 0,#110396
EuropaeiskAal, 4,20180223,DL2017078,koersel1,EuropaeiskAal.4.20180223.DL2017078.koersel1,31.70, 0.00, 0.00, 0.00, 0.00, 0.00,Anguilla_anguilla,Ang.ang,Sjaelland,55.62879,12.051621,496.000,200,NA,NA,55.69568,12.596490,RoedovreGymZahles,truezerodetect,0,truezerodetect,55.681900980, 0,#110396
EuropaeiskAal, 3,20180227,DL2017076,koersel1,EuropaeiskAal.3.20180227.DL2017076.koersel1,29.75, 0.00, 0.00, 0.00, 0.00, 0.00,Anguilla_anguilla,Ang.ang,Sjaelland,55.62879,12.051621,934.000,200,NA,NA,56.03660,12.617500,HelsingoerGym,truezerodetect,0,truezerodetect,55.991519365, 0,#110396
EuropaeiskAal, 3,20180228,DL2017091,koersel1,EuropaeiskAal.3.20180228.DL2017091.koersel1,29.95, 0.00, 0.00,41.41, 0.00, 0.00,Anguilla_anguilla,Ang.ang,Sjaelland,55.62879,12.051621,154.000,200,NA,NA,56.04257,12.619317,KoegeGymGentofteHF,truezerodetect,1,repl1p,55.962855742, 0,#110396
EuropaeiskAal, 4,20180228,DL2017091,koersel1,EuropaeiskAal.4.20180228.DL2017091.koersel1,25.83,36.66,36.35,37.30, 0.00, 0.00,Anguilla_anguilla,Ang.ang,Sjaelland,55.62879,12.051621,154.000,200,NA,NA,56.04257,12.619317,KoegeGymGentofteHF,nonapprovK,2,nonapprovK,55.966658488, 0,#110396
EuropaeiskAal, 4,20180301,DL2017070,koerselno1,EuropaeiskAal.4.20180301.DL2017070.koerselno1,29.82, 0.00,39.69,41.29, 0.00, 0.00,Anguilla_anguilla,Ang.ang,Sjaelland,55.62879,12.051621, 17.500,125, 500, 625,56.03351,12.616475,HelsingoerGymHoejeTaastrupGym,truezerodetect,2,repl2p,55.993126457,21,#110396
EuropaeiskAal, 3,20180302,DL2017062,koersel1,EuropaeiskAal.3.20180302.DL2017062.koersel1,29.94, 0.00,37.57,38.34, 0.00, 0.00,Anguilla_anguilla,Ang.ang,Sjaelland,55.62879,12.051621,278.000,125, 500, 625,55.45360,12.187400,GrindstedGymNordsjVUC,truezerodetect,2,repl2p,55.408431989,21,#110396
EuropaeiskAal, 4,20180302,DL2017062,koersel1,EuropaeiskAal.4.20180302.DL2017062.koersel1,29.89, 0.00,37.19,38.21, 0.00, 0.00,Anguilla_anguilla,Ang.ang,Sjaelland,55.62879,12.051621,278.000,125, 500, 625,55.45360,12.187400,GrindstedGymNordsjVUC,truezerodetect,2,repl2p,55.422585888,21,#110396
EuropaeiskAal, 3,20180306,DL2017086,koersel1,EuropaeiskAal.3.20180306.DL2017086.koersel1,29.98, 0.00, 0.00, 0.00, 0.00, 0.00,Anguilla_anguilla,Ang.ang,Fyn,55.25778,10.054537,102.000,200,NA,NA,56.14745,10.214007,SilkeborgGymZahlesGym,truezerodetect,0,truezerodetect,56.213527042, 0,#110396
EuropaeiskAal, 4,20180306,DL2017086,koersel1,EuropaeiskAal.4.20180306.DL2017086.koersel1,30.49, 0.00, 0.00, 0.00, 0.00, 0.00,Anguilla_anguilla,Ang.ang,Fyn,55.25778,10.054537,102.000,200,NA,NA,56.14745,10.214007,SilkeborgGymZahlesGym,truezerodetect,0,truezerodetect,56.218312048, 0,#110396
EuropaeiskAal, 3,20180307,DL2017095,koersel1,EuropaeiskAal.3.20180307.DL2017095.koersel1,29.89, 0.00, 0.00, 0.00, 0.00, 0.00,Anguilla_anguilla,Ang.ang,Sjaelland,55.62879,12.051621,118.000,200,NA,NA,55.56271,12.275292,RoedovreGym,truezerodetect,0,truezerodetect,55.561401784, 0,#110396
EuropaeiskAal, 4,20180307,DL2017095,koersel1,EuropaeiskAal.4.20180307.DL2017095.koersel1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,Anguilla_anguilla,Ang.ang,Sjaelland,55.62879,12.051621,118.000,200,NA,NA,55.56271,12.275292,RoedovreGym,nonapprovK,0,nonapprovK,55.509062075, 0,#110396
EuropaeiskAal, 2,20180308,DL2017064,koersel1,EuropaeiskAal.2.20180308.DL2017064.koersel1,30.63, 0.00, 0.00,41.77, 0.00, 0.00,Anguilla_anguilla,Ang.ang,Sjaelland,55.62879,12.051621, 70.000,125,NA,NA,55.66932,12.574904,AlleroedGym,truezerodetect,1,repl1p,55.619045360, 0,#110396
EuropaeiskAal, 3,20180309,DL2017090,koersel1,EuropaeiskAal.3.20180309.DL2017090.koersel1,34.22, 0.00,37.51,34.88, 0.00, 0.00,Anguilla_anguilla,Ang.ang,Moen_Loll_Falst,54.77456,11.876954,936.000,200,NA,NA,54.57206,11.929544,VordingborgGym,truezerodetect,2,repl2p,54.522215324,21,#110396
EuropaeiskAal, 3,20180410,DL2017068,koersel1,EuropaeiskAal.3.20180410.DL2017068.koersel1,34.40, 0.00,40.97,39.53,39.66,38.49,Anguilla_anguilla,Ang.ang,Fyn,55.25778,10.054537, 39.000,200,NA,NA,56.13982,10.222263,NordfynsGym,truezerodetect,4,repl2p,56.140382681,21,#110396
EuropaeiskAal,24,20180410,DL2017068,koersel1,EuropaeiskAal.24.20180410.DL2017068.koersel1,33.48, 0.00,39.58, 0.00,38.70, 0.00,Anguilla_anguilla,Ang.ang,Fyn,55.25778,10.054537, 39.000,200,NA,NA,56.13982,10.222263,NordfynsGym,truezerodetect,2,repl2p,56.072127724,21,#110396
EuropaeiskAal, 2,20180411,DL2017093,koersel1,EuropaeiskAal.2.20180411.DL2017093.koersel1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,Anguilla_anguilla,Ang.ang,N_Jylland,57.59754, 9.977200,308.000,200,NA,NA,57.43574,10.547842,OerstadGym,nonapprovK,0,nonapprovK,57.483362963, 0,#110396
EuropaeiskAal, 3,20180411,DL2017093,koersel1,EuropaeiskAal.3.20180411.DL2017093.koersel1,34.55, 0.00, 0.00, 0.00, 0.00, 0.00,Anguilla_anguilla,Ang.ang,N_Jylland,57.59754, 9.977200,308.000,200,NA,NA,57.43574,10.547842,OerstadGym,truezerodetect,0,truezerodetect,57.447269712, 0,#110396
EuropaeiskAal,24,20180411,DL2017093,koersel1,EuropaeiskAal.24.20180411.DL2017093.koersel1,37.06, 0.00, 0.00, 0.00, 0.00, 0.00,Anguilla_anguilla,Ang.ang,N_Jylland,57.59754, 9.977200,308.000,200,NA,NA,57.43574,10.547842,OerstadGym,truezerodetect,0,truezerodetect,57.511519025, 0,#110396
EuropaeiskAal, 3,20180420,DL2017072,koersel1,EuropaeiskAal.3.20180420.DL2017072.koersel1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,Anguilla_anguilla,Ang.ang,N_Jylland,57.59754, 9.977200,294.000,200,NA,NA,57.05001, 9.944867,ErhvervsskolenNordsjaelland,nonapprovK,0,nonapprovK,57.110734233, 0,#110396
EuropaeiskAal,24,20180420,DL2017072,koersel1,EuropaeiskAal.24.20180420.DL2017072.koersel1,35.42, 0.00, 0.00, 0.00, 0.00, 0.00,Anguilla_anguilla,Ang.ang,N_Jylland,57.59754, 9.977200,294.000,200,NA,NA,57.05001, 9.944867,ErhvervsskolenNordsjaelland,truezerodetect,0,truezerodetect,57.083275871, 0,#110396
EuropaeiskAal, 2,20180424,DL2017092,koersel1,EuropaeiskAal.2.20180424.DL2017092.koersel1,33.58, 0.00, 0.00, 0.00, 0.00, 0.00,Anguilla_anguilla,Ang.ang,Sjaelland,55.62879,12.051621,238.000,200,NA,NA,56.04915,12.640064,AurehoejGym,truezerodetect,0,truezerodetect,55.986991316, 0,#110396
EuropaeiskAal, 2,20180425,DL2017090,koersel1,EuropaeiskAal.2.20180425.DL2017090.koersel1,37.75, 0.00, 0.00, 0.00, 0.00, 0.00,Anguilla_anguilla,Ang.ang,Moen_Loll_Falst,54.77456,11.876954,936.000,200,NA,NA,54.57206,11.929544,VordingborgGym,truezerodetect,0,truezerodetect,54.517276363, 0,#110396
EuropaeiskAal, 3,20180425,DL2017090,koersel1,EuropaeiskAal.3.20180425.DL2017090.koersel1,33.51, 0.00,37.35,37.76,36.69, 0.00,Anguilla_anguilla,Ang.ang,Moen_Loll_Falst,54.77456,11.876954,936.000,200,NA,NA,54.57206,11.929544,VordingborgGym,truezerodetect,3,repl2p,54.545420940,21,#110396
EuropaeiskAal, 2,20180426,DL2017062,koersel1,EuropaeiskAal.2.20180426.DL2017062.koersel1,36.63, 0.00,19.47,36.65, 0.00, 0.00,Anguilla_anguilla,Ang.ang,Sjaelland,55.62879,12.051621,278.000,125, 500, 625,55.45360,12.187400,GrindstedGymNordsjVUC,truezerodetect,2,repl2p,55.532559244,21,#110396
EuropaeiskAal, 3,20180426,DL2017062,koersel1,EuropaeiskAal.3.20180426.DL2017062.koersel1,33.73, 0.00,37.81,37.27, 0.00, 0.00,Anguilla_anguilla,Ang.ang,Sjaelland,55.62879,12.051621,278.000,125, 500, 625,55.45360,12.187400,GrindstedGymNordsjVUC,truezerodetect,2,repl2p,55.520515157,21,#110396
EuropaeiskAal, 2,20190221,DL2018204,koersel1,EuropaeiskAal.2.20190221.DL2018204.koersel1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,Anguilla_anguilla,Ang.ang,Fyn,55.25778,10.054537,268.000,NA,NA,NA,56.15472,10.214444,SilkeborgGym,nonapprovK,0,nonapprovK,56.160391704, 0,#110396
EuropaeiskAal,26,20190221,DL2018204,koersel2,EuropaeiskAal.26.20190221.DL2018204.koersel2, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,Anguilla_anguilla,Ang.ang,Fyn,55.25778,10.054537,268.000,NA,NA,NA,56.15472,10.214444,SilkeborgGym,nonapprovK,0,nonapprovK,56.113818021, 0,#110396
EuropaeiskAal, 2,20190226,DL2018142,koersel1,EuropaeiskAal.2.20190226.DL2018142.koersel1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,Anguilla_anguilla,Ang.ang,N_Jylland,57.59754, 9.977200,380.000,NA,NA,NA,57.44286,10.545880,HoejeTaastrupGym,nonapprovK,0,nonapprovK,57.511111246, 0,#110396
EuropaeiskAal,26,20190226,DL2018142,koersel2,EuropaeiskAal.26.20190226.DL2018142.koersel2, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,Anguilla_anguilla,Ang.ang,N_Jylland,57.59754, 9.977200,380.000,NA,NA,NA,57.44286,10.545880,HoejeTaastrupGym,nonapprovK,0,nonapprovK,57.483823922, 0,#110396
EuropaeiskAal, 2,20190227,DL2018144,koersel1,EuropaeiskAal.2.20190227.DL2018144.koersel1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,Anguilla_anguilla,Ang.ang,Midt_Jylland,55.75814, 8.885876,142.000,NA,NA,NA,55.48808, 9.499263,SydkystenGym,nonapprovK,0,nonapprovK,55.553286782, 0,#110396
EuropaeiskAal,26,20190227,DL2018144,koersel2,EuropaeiskAal.26.20190227.DL2018144.koersel2, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,Anguilla_anguilla,Ang.ang,Midt_Jylland,55.75814, 8.885876,142.000,NA,NA,NA,55.48808, 9.499263,SydkystenGym,nonapprovK,0,nonapprovK,55.512570182, 0,#110396
EuropaeiskAal, 2,20190228,DL2018156,koersel1,EuropaeiskAal.2.20190228.DL2018156.koersel1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,Anguilla_anguilla,Ang.ang,V_Jylland,55.90500, 8.536297,428.000,NA,NA,NA,56.55159, 8.306641,HoejeTaastrupGym,nonapprovK,0,nonapprovK,56.474147913, 0,#110396
EuropaeiskAal,26,20190228,DL2018156,koersel2,EuropaeiskAal.26.20190228.DL2018156.koersel2, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,Anguilla_anguilla,Ang.ang,V_Jylland,55.90500, 8.536297,428.000,NA,NA,NA,56.55159, 8.306641,HoejeTaastrupGym,nonapprovK,0,nonapprovK,56.486284051, 0,#110396
EuropaeiskAal, 2,20190305,DL2018138,koersel1,EuropaeiskAal.2.20190305.DL2018138.koersel1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,Anguilla_anguilla,Ang.ang,Sjaelland,55.62879,12.051621,798.000,NA,NA,NA,55.45488,12.187610,KoegeGym,nonapprovK,0,nonapprovK,55.527533253, 0,#110396
EuropaeiskAal,26,20190305,DL2018138,koersel2,EuropaeiskAal.26.20190305.DL2018138.koersel2, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,Anguilla_anguilla,Ang.ang,Sjaelland,55.62879,12.051621,798.000,NA,NA,NA,55.45488,12.187610,KoegeGym,nonapprovK,0,nonapprovK,55.517609337, 0,#110396
EuropaeiskAal, 2,20190306,DL2018160,koersel1,EuropaeiskAal.2.20190306.DL2018160.koersel1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,Anguilla_anguilla,Ang.ang,V_Jylland,55.90500, 8.536297,542.000,NA,NA,NA,56.49248, 8.598552,ZBC,nonapprovK,0,nonapprovK,56.485407413, 0,#110396
EuropaeiskAal,19,20190306,DL2018106,koersel2,EuropaeiskAal.19.20190306.DL2018106.koersel2, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,Anguilla_anguilla,Ang.ang,Fyn,55.25778,10.054537, 73.000,NA,NA,NA,54.92390,10.265800,ZahlesGym,nonapprovK,0,nonapprovK,54.970237808, 0,#110396
EuropaeiskAal,19,20190306,DL2018160,koersel2,EuropaeiskAal.19.20190306.DL2018160.koersel2, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,Anguilla_anguilla,Ang.ang,V_Jylland,55.90500, 8.536297,542.000,NA,NA,NA,56.49248, 8.598552,ZBC,nonapprovK,0,nonapprovK,56.444165924, 0,#110396
EuropaeiskAal, 2,20190307,DL2018198,koersel1,EuropaeiskAal.2.20190307.DL2018198.koersel1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,Anguilla_anguilla,Ang.ang,N_Jylland,57.59754, 9.977200,568.000,NA,NA,NA,56.56945, 9.052154,KalundborgGym,nonapprovK,0,nonapprovK,56.539182837, 0,#110396
EuropaeiskAal,19,20190307,DL2018198,koersel2,EuropaeiskAal.19.20190307.DL2018198.koersel2, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,Anguilla_anguilla,Ang.ang,N_Jylland,57.59754, 9.977200,568.000,NA,NA,NA,56.56945, 9.052154,KalundborgGym,nonapprovK,0,nonapprovK,56.574259508, 0,#110396
EuropaeiskAal, 2,20190320,DL2018176,koersel1,EuropaeiskAal.2.20190320.DL2018176.koersel1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,Anguilla_anguilla,Ang.ang,N_Jylland,57.59754, 9.977200,528.000,NA,NA,NA,56.40887,10.920745,FrederikssundGym,nonapprovK,0,nonapprovK,56.357642709, 0,#110396
EuropaeiskAal,26,20190320,DL2018176,koersel2,EuropaeiskAal.26.20190320.DL2018176.koersel2, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,Anguilla_anguilla,Ang.ang,N_Jylland,57.59754, 9.977200,528.000,NA,NA,NA,56.40887,10.920745,FrederikssundGym,nonapprovK,0,nonapprovK,56.414106752, 0,#110396
EuropaeiskAal, 2,20191126,DL2018148,koersel1,EuropaeiskAal.2.20191126.DL2018148.koersel1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,Anguilla_anguilla,Ang.ang,N_Jylland,57.59754, 9.977200,288.000,NA,NA,NA,57.03863, 9.455486,VirumGym,nonapprovK,0,nonapprovK,57.014085155, 0,#110396
EuropaeiskAal, 3,20191126,DL2018148,koersel1,EuropaeiskAal.3.20191126.DL2018148.koersel1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,Anguilla_anguilla,Ang.ang,N_Jylland,57.59754, 9.977200,288.000,NA,NA,NA,57.03863, 9.455486,VirumGym,nonapprovK,0,nonapprovK,57.040286103, 0,#110396
EuropaeiskAal, 2,20191127,DL2018152,koersel1,EuropaeiskAal.2.20191127.DL2018152.koersel1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,Anguilla_anguilla,Ang.ang,N_Jylland,57.59754, 9.977200,978.000,NA,NA,NA,57.06220, 9.699953,OeregaardGym,nonapprovK,0,nonapprovK,57.109418823, 0,#110396
EuropaeiskAal, 3,20191127,DL2018152,koersel1,EuropaeiskAal.3.20191127.DL2018152.koersel1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,Anguilla_anguilla,Ang.ang,N_Jylland,57.59754, 9.977200,978.000,NA,NA,NA,57.06220, 9.699953,OeregaardGym,nonapprovK,0,nonapprovK,57.052699625, 0,#110396
EuropaeiskAal, 2,20191203,DL2018146,koersel1,EuropaeiskAal.2.20191203.DL2018146.koersel1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,Anguilla_anguilla,Ang.ang,Sjaelland,55.62879,12.051621,366.000,NA,NA,NA,55.70664,12.597730,GladsaxeGym,nonapprovK,0,nonapprovK,55.672104827, 0,#110396
EuropaeiskAal, 3,20191203,DL2018146,koersel1,EuropaeiskAal.3.20191203.DL2018146.koersel1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,Anguilla_anguilla,Ang.ang,Sjaelland,55.62879,12.051621,366.000,NA,NA,NA,55.70664,12.597730,GladsaxeGym,nonapprovK,0,nonapprovK,55.776703348, 0,#110396
EuropaeiskAal, 2,20191204,DL2018166,koersel1,EuropaeiskAal.2.20191204.DL2018166.koersel1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,Anguilla_anguilla,Ang.ang,Fyn,55.25778,10.054537,642.000,NA,NA,NA,55.05294,10.612423,RungstedGym,nonapprovK,0,nonapprovK,54.977060892, 0,#110396
EuropaeiskAal, 3,20191204,DL2018166,koersel1,EuropaeiskAal.3.20191204.DL2018166.koersel1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,Anguilla_anguilla,Ang.ang,Fyn,55.25778,10.054537,642.000,NA,NA,NA,55.05294,10.612423,RungstedGym,nonapprovK,0,nonapprovK,55.109336073, 0,#110396
EuropaeiskAal, 2,20191205,DL2018168,koersel1,EuropaeiskAal.2.20191205.DL2018168.koersel1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,Anguilla_anguilla,Ang.ang,Fyn,55.25778,10.054537,658.000,NA,NA,NA,56.16932,10.223070,NaerumGym,nonapprovK,0,nonapprovK,56.160138327, 0,#110396
EuropaeiskAal, 3,20191205,DL2018168,koersel1,EuropaeiskAal.3.20191205.DL2018168.koersel1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,Anguilla_anguilla,Ang.ang,Fyn,55.25778,10.054537,658.000,NA,NA,NA,56.16932,10.223070,NaerumGym,nonapprovK,0,nonapprovK,56.190663358, 0,#110396
EuropaeiskAal, 2,20191213,DL2018154,koersel1,EuropaeiskAal.2.20191213.DL2018154.koersel1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,Anguilla_anguilla,Ang.ang,N_Jylland,57.59754, 9.977200,648.000,NA,NA,NA,57.05693, 9.920886,KalundborgGym,nonapprovK,0,nonapprovK,57.102164160, 0,#110396
EuropaeiskAal, 3,20191213,DL2018154,koersel1,EuropaeiskAal.3.20191213.DL2018154.koersel1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,Anguilla_anguilla,Ang.ang,N_Jylland,57.59754, 9.977200,648.000,NA,NA,NA,57.05693, 9.920886,KalundborgGym,nonapprovK,0,nonapprovK,57.021454584, 0,#110396
EuropaeiskAal, 2,20200205,DL2018140,koersel1,EuropaeiskAal.2.20200205.DL2018140.koersel1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,Anguilla_anguilla,Ang.ang,N_Jylland,57.59754, 9.977200,532.000,NA,NA,NA,57.44262,10.545789,VibenshusGymOrdrupGym,nonapprovK,0,nonapprovK,57.381729776, 0,#110396
EuropaeiskAal, 3,20200205,DL2018140,koersel1,EuropaeiskAal.3.20200205.DL2018140.koersel1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,Anguilla_anguilla,Ang.ang,N_Jylland,57.59754, 9.977200,532.000,NA,NA,NA,57.44262,10.545789,VibenshusGymOrdrupGym,nonapprovK,0,nonapprovK,57.506198803, 0,#110396
EuropaeiskAal, 2,20200206,DL2018162,koersel1,EuropaeiskAal.2.20200206.DL2018162.koersel1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,Anguilla_anguilla,Ang.ang,V_Jylland,55.90500, 8.536297,238.000,NA,NA,NA,56.55190, 8.305700,RoedovreGym,nonapprovK,0,nonapprovK,56.536705286, 0,#110396
EuropaeiskAal, 3,20200206,DL2018162,koersel1,EuropaeiskAal.3.20200206.DL2018162.koersel1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,Anguilla_anguilla,Ang.ang,V_Jylland,55.90500, 8.536297,238.000,NA,NA,NA,56.55190, 8.305700,RoedovreGym,nonapprovK,0,nonapprovK,56.593125490, 0,#110396
EuropaeiskAal, 5,20210914,DL2021012,koerselno1,EuropaeiskAal.5.20210914.DL2021012.koerselno1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,Anguilla_anguilla,Ang.ang,NA,NA,NA,  2.320,200, 300, 500, 0.00000, 0.000000,OrdrupGym,nonapprovK,0,nonapprovK,-0.062891930, 0,#110396
EuropaeiskAal, 6,20210914,DL2021012,koerselno1,EuropaeiskAal.6.20210914.DL2021012.koerselno1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,Anguilla_anguilla,Ang.ang,NA,NA,NA,  2.320,200, 300, 500, 0.00000, 0.000000,OrdrupGym,nonapprovK,0,nonapprovK,-0.026129215, 0,#110396
EuropaeiskAal, 5,20210915,DL2021020,koerselno1,EuropaeiskAal.5.20210915.DL2021020.koerselno1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,Anguilla_anguilla,Ang.ang,Oe_Jylland,56.02339, 9.946757,  2.900,200, 300, 500,55.57462,11.288756,OrdrupGymSktAnnaeGym,nonapprovK,0,nonapprovK,55.582133300, 0,#110396
EuropaeiskAal, 6,20210915,DL2021020,koerselno1,EuropaeiskAal.6.20210915.DL2021020.koerselno1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,Anguilla_anguilla,Ang.ang,Oe_Jylland,56.02339, 9.946757,  2.900,200, 300, 500,55.57462,11.288756,OrdrupGymSktAnnaeGym,nonapprovK,0,nonapprovK,55.544260539, 0,#110396
EuropaeiskAal, 5,20210916,DL2021028,koerselno1,EuropaeiskAal.5.20210916.DL2021028.koerselno1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,Anguilla_anguilla,Ang.ang,Sjaelland,55.62879,12.051621,  4.680,200, 300, 500,55.78532,12.444546,VirumGym,nonapprovK,0,nonapprovK,55.776802800, 0,#110396
EuropaeiskAal, 6,20210916,DL2021028,koerselno1,EuropaeiskAal.6.20210916.DL2021028.koerselno1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,Anguilla_anguilla,Ang.ang,Sjaelland,55.62879,12.051621,  4.680,200, 300, 500,55.78532,12.444546,VirumGym,nonapprovK,0,nonapprovK,55.769851821, 0,#110396
EuropaeiskAal, 5,20211006,DL2021044,koerselno1,EuropaeiskAal.5.20211006.DL2021044.koerselno1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,Anguilla_anguilla,Ang.ang,NA,NA,NA,  0.992,200, 300, 500,56.98224,12.383682,NGGOrdrupGym,nonapprovK,0,nonapprovK,56.980068785, 0,#110396
EuropaeiskAal, 6,20211006,DL2021044,koerselno1,EuropaeiskAal.6.20211006.DL2021044.koerselno1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,Anguilla_anguilla,Ang.ang,NA,NA,NA,  0.992,200, 300, 500,56.98224,12.383682,NGGOrdrupGym,nonapprovK,0,nonapprovK,56.972409555, 0,#110396
EuropaeiskAal,25,20220202,DL2021047,Koersel2,EuropaeiskAal.25.20220202.DL2021047.Koersel2, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,Anguilla_anguilla,Ang.ang,N_Jylland,57.59754, 9.977200,  0.280,200, 300, 500,57.46590,10.538599,RoedovreGym,nonapprovK,0,nonapprovK,57.428225162, 0,#110396
